loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
0.427560   0.037536   0.560921   37.254330  18.016871  -0.000000  0.598457   0.000400   11170.479080 420812     2291.371094 0.410277   0.083713   0.042172   0.011566   0.008161   0.003661   0.001370   1.000000   1.000000   7.367227   nan        768x512    393216     0          0          kodim04    0.021635   0.001042   0.014860   
