loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
0.242648   0.038537   1.468000   40.362370  21.282757  -0.000000  1.506537   0.000100   7972.656108 209964     2291.371094 1.196619   0.165085   0.060032   0.031320   0.009302   0.004364   0.001279   1.000000   1.000000   6.318883   nan        512x768    393216     0          0          kodim21    0.020761   0.001211   0.016565   
