loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
1.395196   0.036595   0.833208   32.795162  18.425461  -0.000000  0.869804   0.001000   6833.285515 210336     2291.371094 0.667080   0.102367   0.038530   0.014629   0.006555   0.003039   0.001008   1.000000   1.000000   5.411725   nan        512x768    393216     0          0          kodim08    0.021353   0.001135   0.014107   
