loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
1.380253   0.037033   0.803686   32.679818  17.969126  -0.000000  0.840720   0.001000   9576.397235 315056     2291.371094 0.694672   0.077489   0.012477   0.008887   0.007347   0.002050   0.000765   1.000000   1.000000   7.015595   nan        512x768    393216     0          0          kodim01    0.021442   0.000951   0.014640   
