loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
0.435383   0.039637   0.619428   37.650855  18.878081  -0.000000  0.659064   0.000400   15851.402833 420037     2291.371094 0.483486   0.088712   0.027057   0.011332   0.004785   0.002826   0.001229   1.000000   1.000000   7.286170   nan        512x768    393216     0          0          kodim16    0.022253   0.001060   0.016324   
