loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
2.606912   0.032155   0.036141   29.062356  10.421024  -0.000000  0.068297   0.020000   16290.662958 528448     2291.371094 0.000374   0.014269   0.011112   0.006310   0.002169   0.001123   0.000784   1.000000   1.000000   6.146069   nan        768x512    393216     0          0          kodim10    0.019315   0.000883   0.011957   
