loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
0.911559   0.035764   0.089242   33.855930  14.277600  -0.000000  0.125006   0.004000   3286.026867 105295     2291.371094 0.008752   0.036501   0.019173   0.014630   0.006705   0.002690   0.000791   1.000000   1.000000   6.741086   nan        512x768    393216     0          0          kodim23    0.021859   0.001297   0.012608   
