loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
0.512252   0.037673   0.738421   36.950470  18.761152  -0.000000  0.776094   0.000400   4992.177399 104991     2291.371094 0.612992   0.035638   0.060625   0.019134   0.005390   0.003353   0.001289   1.000000   1.000000   6.388552   nan        768x512    393216     0          0          kodim19    0.021807   0.001090   0.014776   
