loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
1.174984   0.036674   0.650100   33.113932  16.704925  -0.000000  0.686774   0.001000   15822.877320 420262     2291.371094 0.468350   0.117626   0.039859   0.014597   0.006152   0.002421   0.001096   1.000000   1.000000   7.848005   nan        512x768    393216     0          0          kodim14    0.021577   0.001111   0.013985   
