loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
2.588536   0.035707   0.031582   29.056169  11.397499  -0.000000  0.067289   0.020000   6838.574912 211170     2291.371094 0.000000   0.006899   0.013737   0.006686   0.002553   0.001325   0.000383   1.000000   1.000000   5.502303   nan        768x512    393216     0          0          kodim09    0.022863   0.001211   0.011633   
