loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
0.628477   0.039507   1.019730   36.887079  20.349041  -0.000000  1.059237   0.000400   8005.781739 210474     2291.371094 0.827151   0.100923   0.053610   0.024707   0.008705   0.003287   0.001347   1.000000   1.000000   6.628043   nan        512x768    393216     0          0          kodim24    0.022478   0.001283   0.015746   
