loss       nn_bpp     latent_bpp psnr_db    ms_ssim_db lpips_db   total_rate_bpp lmbda      time_sec   itr        mac_decoded_pixel feature_rate_bpp_00 feature_rate_bpp_01 feature_rate_bpp_02 feature_rate_bpp_03 feature_rate_bpp_04 feature_rate_bpp_05 feature_rate_bpp_06 alpha      beta       pred_db    dummy_pred img_size   n_pixels   display_order coding_order seq_name   arm_rate_bpp upsampling_rate_bpp synthesis_rate_bpp 
0.549879   0.037200   0.801747   36.689785  18.665242  -0.000000  0.838947   0.000400   19423.534944 524343     2291.371094 0.634735   0.103688   0.039652   0.014485   0.005312   0.002666   0.001209   1.000000   1.000000   8.137888   nan        512x768    393216     0          0          kodim11    0.021644   0.001261   0.014294   
